url,IPv4 Address,Latitude,Longitude,ID
ooklatestbenguluru.live.vodafone.in , 112.79.47.21,12.9716,77.5946,24683
speedtest.jiffybroadband.com , 103.126.228.22,12.9716,77.5946,25577
speed.telexair.in , 103.42.72.54,12.9716,77.5946,14493
speedtestb.dvois.com , 1.186.32.218,12.9715,77.5945,13919
speedtest-pbi1.3bb.co.th , 110.164.3.238,12.9649,99.6426,26751
speedtest-pty1.ais-idc.net , 58.64.62.12,12.9276,100.8771,17692
speedtest.alacriynetsystem.net , 103.76.188.162,12.9165,79.1325,13297
speedtest.edigital.co.in , 202.12.80.218,12.9141,74.856,20490
mangalore.ganeshcable.net , 103.89.233.26,12.9141,74.856,16512
speedtest3.dctv.com.ph , 45.124.59.68,12.76,123.9304,19360
speedtest-ryg1.3bb.co.th , 110.164.3.239,12.6814,101.2816,26897
assouma.orangemali.net , 154.118.154.38,12.6458,-7.9922,24630
mondebit.sotelma.ml , 217.64.99.250,12.6458,-7.9922,21823
speedcheck.setarnet.aw , 209.88.128.90,12.519,-70.037,1080
speedtest.digicelaruba.net , 138.255.252.5,12.519,-70.037,16602
northeastdataa.in , 202.38.180.8,12.3,76.65,7869
speedtest.yashtel.in , 103.2.233.2,12.3,76.65,6337
sp1.flamingotv.net , 200.71.248.244,12.1507,-68.2767,7338
speedtest-ni.tigobusiness.com.ni , 200.30.128.31,12.1364,-86.2514,6582
speedtest.tecomunica.com.ni , 143.202.253.211,12.1364,-86.2514,22870
speedtest.claro.com.ni , 200.62.70.218,12.1364,-86.2514,3987
sp1.ideay.com , 186.1.31.7,12.1364,-86.2514,5822
lospeedtestserver.ibw.com.ni , 200.85.170.186,12.1364,-86.2514,15611
speedtest.cootel.com.ni , 138.117.4.185,12.1364,-86.2514,21727
speedtest1.movistar.com.ni , 165.98.69.122,12.1364,-86.2514,4190
speedtest.alfa.com.ni , 191.98.255.110,12.1364,-86.2514,29214
speedtest.td.airtel.com , 154.73.112.109,12.1348,15.0557,17375
speedtest.bluenapamericas.com , 190.123.20.21,12.1224,-68.8824,20275
speedtest.vts.bf , 165.16.208.90,12.1204,-1.7841,13370
speedtest.orange.bf , 197.239.64.107,12.1204,-1.7841,22850
speedtest.uts.cw , 190.88.53.106,12.1167,-68.9333,12872
speedtest.digicelabc.net , 186.190.233.45,12.1167,-68.9333,5794
speedtest.yota.com.ni , 190.181.132.14,12.115,-86.2362,23284
svr1.ilnet-telecoms.td , 102.131.57.2,12.1131,15.0492,23522
speedtest.td.tigo.com , 154.73.162.19,12.1131,15.0492,6872
stgre001.gd.tt , 201.221.88.125,12.056,-61.7487,15230
testmyspeed.gd , 206.126.244.165,12.0167,-61.7667,22833
speedtest.smartnetisp.com , 103.8.119.166,11.9416,79.8083,23676
pondyspeedtest.nissbroadband.com , 103.26.111.19,11.931,79.7852,8653
speedtest1.airgenie.co.in , 103.54.220.114,11.931,79.7852,8054
speedtest.cfnet.in , 103.109.45.5,11.931,79.7852,10252
speedpdy.cherrinet.in , 103.219.207.185,11.9139,79.8145,12487
154.73.60.90 , 154.73.60.90,11.85,-15.5667,6660
speedtestsalem.bluwaves.net , 103.215.168.110,11.6643,78.146,11270
southnet1.kingsbroadband.net , 103.99.216.14,11.6643,78.146,22881
speedslm1.pinkbroadband.in , 103.70.190.40,11.6643,78.146,12956
speedtest.kingtel.host , 103.197.107.122,11.5564,104.9282,30017
speedtest.smart.com.kh , 27.109.112.21,11.55,104.9167,12545
speedtest1.neocomisp.com.kh , 203.167.18.3,11.55,104.9167,8977
speedtest1.ezecom.com.kh , 119.82.248.18,11.55,104.9167,14631
speedtest.sinet.com.kh , 203.217.168.162,11.55,104.9167,5828
speedtest.smtelemedia.com , 103.242.12.125,11.55,104.9167,13280
speedtest.metfone.com.kh , 175.100.95.90,11.55,104.9167,1788
speedtest.wicam.com.kh , 202.79.24.159,11.55,104.9167,1452
sp1.today.com.kh , 103.216.51.196,11.55,104.9167,10798
speedtest.turbotech.com , 103.101.80.14,11.55,104.9167,16460
speedtest1.citylink.com.kh , 202.93.8.190,11.55,104.9167,8615
speedtest.online.com.kh , 203.189.128.15,11.55,104.9167,28242
speedtest.mekongnet.com.kh , 203.176.130.53,11.55,104.9167,10574
speedtest.yes.com.kh , 103.242.59.42,11.55,104.9167,30034
202.58.98.253 , 202.58.98.253,11.55,104.9167,3281
speedtest5g.metfone.com.kh , 45.64.126.68,11.55,104.9167,26126
speedtest.flashtech.com.kh , 182.54.131.154,11.55,104.9167,19013
ookla.hitel.com.kh , 103.135.113.3,11.55,104.9167,30058
speedtest.mekongix.net , 202.57.209.13,11.55,104.9167,30474
speedtest01.cootel.com.kh , 103.5.126.104,11.55,104.9167,8760
speed.ultimate.net.in , 103.207.13.10,11.4548,77.4365,30231
dns2.srivarigroups.com , 210.16.84.5,11.4467,77.6943,18291
speed.pinkbroadband.in , 103.225.124.78,11.3785,77.8945,9134
speedtest.srivarigroups.com , 210.16.84.10,11.341,77.7172,24636
speedtest.hyperband.in , 103.110.236.2,11.341,77.7172,16006
speedtest1.fiberzone.in , 103.78.221.10,11.2588,75.7804,11053
speedtestcal1.airtel.in , 125.22.222.186,11.2588,75.7804,27865
tac-speedtest.globe.com.ph , 120.28.63.194,11.2543,124.9617,20537
speedtest2.infonetcomm.com , 103.58.116.3,11.2194,78.1677,23012
speed.rainbowisp.com , 103.225.124.50,11.2194,78.1677,8410
speedtest.livefibernet.com , 103.125.155.67,11.1085,77.3411,30153
speedtest.alphafibernet.in , 121.200.49.228,11.1085,77.3411,30475
dns.rathnaaspectra.com , 103.89.64.4,11.0911,77.1514,12477
speedtest1.sefaronetworks.com , 103.102.96.22,11.0802,76.9415,29965
speedtestkv3dp1.viettel.vn , 171.244.173.22,11.0686,107.1676,27601
cbe.speedtest.acttv.in , 106.51.113.13,11.0183,76.9725,7644
speedtestcbe.airtelbroadband.in , 122.178.128.138,11.0183,76.9725,20107
leapchn.airtel.in , 223.224.130.161,11.0183,76.9725,17248
speedtest1.skylink.net.in , 103.99.150.25,11.0183,76.9725,12995
st1.airconnectindia.com , 103.194.240.22,11.0183,76.9725,9286
speedtest.readylink.in , 123.255.250.10,11.0183,76.9725,8466
speedtest.wireline.in , 202.129.196.12,11.0183,76.9725,26848
speedkovai.cherrinet.in , 103.219.207.142,11.0183,76.9725,18446
speedtest.kovaifibernet.com , 103.139.34.6,11.0183,76.9725,27565
speedtest3.vts.bf , 165.16.221.254,11.0053,-1.1156,14304
st2.azteca-comunicaciones.com , 186.148.176.10,11.001,-74.9508,18365
ilo-speedtest.globe.com.ph , 120.28.63.198,11,122.6667,20538
ns3.panaybroadband.com.ph , 103.84.177.8,11,122.6667,9935
speedtest-baq.ufinet.com.co , 190.61.62.18,10.9827,-74.8302,23359
speedtestbaq1.tigo.com.co , 181.70.124.111,10.9639,-74.7964,5360
speedtest.corporacionunicable.com , 170.81.144.29,10.957,-63.87,30335
sptry1.cherrinet.in , 103.219.207.189,10.7905,78.7047,12486
speedtest.jokerfiber.com , 103.92.200.11,10.7905,78.7047,13649
speedtest3.vtn.com.vn , 113.164.8.250,10.75,106.6667,6106
hcmspeedtest.cmctelecom.vn , 101.99.44.134,10.75,106.6667,18250
speedtest.tpcoms.vn , 103.205.97.222,10.75,106.6667,24232
speedtest1.dts.com.vn , 202.43.108.4,10.75,106.6667,11411
speedtest.fpt.vn , 1.55.119.15,10.75,106.6667,2515
speedtesthcm.htc-itc.com.vn , 203.128.242.166,10.75,106.6667,12635
118.107.96.3 , 118.107.96.3,10.75,106.6667,8158
speedtest.vietnamhost.vn , 103.229.192.70,10.75,106.6667,15324
hcm-speedtest01.sctv.com.vn , 112.197.2.182,10.75,106.6667,8491
speedtest4.hcmc.netnam.vn , 101.53.2.84,10.75,106.6667,3381
sp2.dcnet.vn , 103.216.72.239,10.75,106.6667,22708
speedtestkv3b.viettel.vn , 27.68.239.33,10.75,106.6667,26853
sp1.mobifone.vn , 137.59.44.80,10.75,106.6667,27994
sp1.supernet.vn , 103.77.169.250,10.75,106.6667,9668
vnmhcmspt1.vietnamobile.com.vn , 103.7.38.250,10.75,106.6667,16749
speedtest-ilo.skybroadband.com.ph , 182.18.194.162,10.7202,122.5621,25555
speedtest.flowtrinidad.com , 200.1.104.48,10.6667,-61.5167,847
postal.greendottt.net , 190.93.31.129,10.6667,-61.5167,29406
bcn-speedtest.globe.com.ph , 120.28.63.202,10.6667,122.95,20539
speedtest-bac1.skybroadband.com.ph , 182.18.194.163,10.6667,122.95,25562
speedtest1.massycommunications.com , 186.96.221.36,10.6411,-61.4506,8026
speedtest.esurfingkh.com , 103.130.141.226,10.6253,103.5234,23420
speedtest.keralavisionisp.com , 103.199.160.54,10.5276,76.2144,17289
sp1.telefonica.com.ve , 200.35.68.194,10.5,-66.8992,6277
speedtest01.digitel.net.ve , 190.121.224.8,10.5,-66.8992,26598
speed-ookla.net-uno.net , 190.153.58.102,10.5,-66.8992,13852
speedtest.wifisolution.com.ve , 191.97.19.162,10.5,-66.8992,10004
speedtest1.flowtrinidad.com , 200.1.104.49,10.5,-61.3833,13934
200.7.92.250 , 200.7.92.250,10.5,-61.3833,3404
st001.gd.tt , 201.221.95.90,10.5,-61.3833,11765
speedtest.claro.cr , 186.26.119.156,10.4735,-84.0167,7474
myspeed2.rvrnetworks.com , 161.0.114.36,10.432,-61.4494,24702
speedtest.claro.net.co , 200.26.135.46,10.4,-75.5,3767
medidor2.kolbi.cr , 201.193.65.54,10.3916,-84.4383,4442
velocidad.coopelesca.co.cr , 190.211.103.117,10.3271,-84.4357,18403
speedtest-cbu.skybroadband.com.ph , 182.18.244.131,10.3157,123.8854,25561
myspeed.rvrnetworks.com , 161.0.114.34,10.3042,-61.1708,7661
119.92.223.221 , 119.92.223.221,10.2833,123.9,7293
speedtest-cebu.rise.as , 43.226.6.68,10.2833,123.9,6273
lhg2-speedtest.globe.com.ph , 120.28.63.206,10.2833,123.9,3735
cebu.smart.com.ph , 121.54.22.186,10.2833,123.9,7428
myspeed1.rvrnetworks.com , 161.0.114.35,10.266,-61.3764,15151
tt.speedtest.airlinktt.co , 131.72.76.190,10.266,-61.3764,27824
speedtest.cgtelecom.cr , 200.5.56.246,10.261,-85.5844,10484
speedtest.fonet.com.ve , 138.59.8.15,10.181,-68.004,29837
speedtest.chircalnetwifi.com.ve , 170.244.91.251,10.181,-68.004,11618
www.ewinet.com , 190.111.120.15,10.181,-68.004,860
speedtest.sptcantho.com , 180.93.87.24,10.0452,105.7469,13373
medidor3.kolbi.cr , 201.198.194.4,9.9981,-84.1198,14499
speedtestcokkl.alliancebroadband.in , 103.94.136.38,9.9816,76.2999,14922
speedtest2.dwansupports.com , 103.38.12.254,9.9816,76.2999,10969
speedtest.kingsbroadband.net , 103.72.176.6,9.977,76.27,9022
sp1.kfonbroadband.net , 103.194.69.9,9.977,76.27,22474
kochi.blss.in , 137.59.77.14,9.977,76.27,16746
kochi1.denbroadband.in , 112.196.178.250,9.977,76.27,27628
speedkch1.jioconnect.com , 49.44.79.22,9.977,76.27,10112
speedtest.ct.co.cr , 186.15.226.4,9.9408,-84.0247,14859
speedtest.metrocom.cr , 45.239.64.18,9.9346,-84.1488,29438
speed-cok-node-a.asianetdigital.net , 202.88.230.190,9.9312,76.2673,29372
ooklatestcochin.live.vodafone.in , 112.79.47.25,9.9312,76.2673,24682
speed.golddata.co.cr , 168.232.28.74,9.9281,-84.0907,14998
medidor.kolbi.cr , 201.198.194.3,9.9281,-84.0907,11862
speedtest2.rhitcr.com , 190.14.153.190,9.9281,-84.0907,23685
speedmdu.cherrinet.in , 103.219.207.94,9.9252,78.1198,14735
speedtest.movistar.co.cr , 186.96.91.44,9.9247,-84.0781,7711
speedtest.luminet.cr , 190.106.70.4,9.9247,-84.0781,11145
speedtest.telecablecr.com , 200.105.101.2,9.9247,-84.0781,18204
speedtest.inalambrika.com , 186.15.233.234,9.9247,-84.0781,30807
speedtest.ufinet.co.cr , 186.179.75.30,9.9207,-84.1462,21377
madurai.nissbroadband.com , 103.26.111.24,9.9,78.1,10024
st.realwire.in , 103.113.191.109,9.9,78.1,10863
st.pcwestern.com , 45.168.174.252,9.7334,-63.1914,29983
test.cixve.net , 170.254.172.4,9.7334,-63.1914,29540
somtelisp.com , 197.231.203.238,9.5667,44.0667,25679
speedtest.somcable.com , 41.79.199.81,9.5667,44.0667,5795
speedtest.mytelesom.com , 196.201.207.208,9.5667,44.0667,7400
speedtest.mtn.com.gn , 41.242.90.9,9.5092,-13.7122,11909
speedtest.orange-guinee.com , 197.149.224.34,9.5092,-13.7122,29754
speedbandtest.vdctelecom.com , 41.77.184.163,9.5092,-13.7122,30753
ookla3.dialog.lk , 122.255.0.85,9.3528,80.0786,17290
speedtest-dgt1.skybroadband.com.ph , 182.18.244.117,9.3167,123.3,27240
speedtest-sni1.3bb.co.th , 110.164.3.222,9.1342,99.3334,23990
speedtest-sni1.ais-idc.net , 58.64.55.12,9.1333,99.3317,11277
speedtest14.dtacnetwork.co.th , 115.67.240.22,9.1333,99.3317,21303
ppnspeedtestnet.totbroadband.com , 203.113.47.93,9.1333,99.3317,27330
ajsp1.9mobile.com.ng , 41.190.6.36,9.0667,7.4833,6703
speedtest4.ng.airtel.com , 105.112.127.18,9.0667,7.4833,26240
speedtest3.spectranet.com.ng , 197.242.125.245,9.0667,7.4833,4455
speedtest1.bcnnigeria.net , 41.242.48.2,9.0667,7.4833,10398
wwa.st.net.et , 197.156.78.162,9.03,38.74,4253
speedtest1.cwpanama.net , 201.225.207.2,9,-79.5,1913
speedmovil1.movistar.com.pa , 200.108.52.2,9,-79.5,3999
speed.wipet.com , 201.221.228.215,9,-79.5,11924
speedtest.cableonda.com , 200.124.21.230,9,-79.5,3853
speedtest.interfastpanama.com , 190.217.127.30,9,-79.5,12632
speedtest.dbsnetwork.net , 45.237.184.117,9,-79.5,21586
speed1.transoceanet.com , 45.225.74.250,9,-79.5,28116
speedtest.ovnicom.com , 190.14.199.5,9,-79.5,16914
ookla.siwireless.com , 168.205.8.254,9,-79.5,20041
spd.digicelpanama.net , 190.102.56.236,9,-79.5,13892
speed.golddata.com.pa , 131.108.7.190,8.9824,-79.5199,15020
speedtest.dhlbroadbandnet.com , 103.35.142.5,8.7642,78.1348,12002
speedtest.sresabthagirifirms.com , 103.124.152.40,8.7642,78.1348,24069
speedtest.nissbroadband.com , 103.26.110.181,8.73,77.7,7622
speedtest.asianetbroadband.in , 202.88.232.222,8.4875,76.9525,4352
sp1.shinebroadband.com , 103.134.134.6,8.4875,76.9525,22538
speedtest.k3sierraleone.com , 102.23.140.7,8.4833,-13.2331,23400
speedtest1.limeline.sl , 197.157.232.34,8.4833,-13.2331,3538
speedtest.afcom.sl , 41.78.87.70,8.4833,-13.2331,9581
speedtest1.africell.sl , 41.223.133.246,8.4833,-13.2331,26791
119.92.238.98 , 119.92.238.98,8.4833,124.65,7789
cagayandeoro.smart.com.ph , 175.158.233.170,8.4833,124.65,16806
speedtest1-cdo.dctechmicro.com , 202.137.119.3,8.4833,124.65,15411
cdo2-speedtest.globe.com.ph , 120.28.4.74,8.4542,124.6319,29126
speedtest-nrt1.3bb.co.th , 110.164.3.236,8.4325,99.9599,24507
speed.shineplusnetworks.in , 103.71.170.6,8.3318,77.1744,26184
speedtest2.mobitel.lk , 103.2.152.1,8.3114,80.4037,21051
speedtest.atbroadband.in , 103.78.159.6,8.1833,77.4119,11636
speedtest.jtel.in , 103.78.237.89,8.1833,77.4119,29179
speedtest-pkt1.3bb.co.th , 110.164.3.237,7.9739,98.3439,24544
speedtest.pnccpalau.com , 202.124.238.51,7.3376,134.4889,19008
speedtest.telco.pw , 103.251.133.17,7.3376,134.4889,19143
mon-hdy.psu.ac.th , 192.100.77.181,7.2053,100.5969,1304
speedtest-dvo1.skybroadband.com.ph , 182.18.244.189,7.1907,125.4553,25563
speedtest-hyi1.ais-idc.net , 58.64.63.12,7.1898,100.5954,12059
speedtest-hyi1.3bb.co.th , 110.164.3.208,7.1898,100.5954,24408
hyispeedtestnet.totbroadband.com , 203.113.47.85,7.1898,100.5954,27309
speedtest.minta.mh , 117.103.88.61,7.1164,171.1858,6633
speedtest1.dctechmicro.com , 202.137.115.6,7.0644,125.6078,7922
dav2-speedtest.globe.com.ph , 120.28.4.78,7.0644,125.6078,4192
speedtest.infinivan.com , 36.255.62.42,7.0644,125.6078,25446
hatyai.catspeedtest.net , 110.78.188.194,7.0086,100.4747,18107
ookla2.kln.ac.lk , 192.248.24.254,6.9518,79.9133,30325
speedtest1.sltnet.lk , 222.165.170.66,6.9271,79.8612,1131
speedtest.lankabell.com , 119.235.0.110,6.9271,79.8612,14905
ookla1.dialog.lk , 122.255.0.42,6.9222,79.8604,11442
speedtest-zamboanga.skybroadband.com.ph , 182.18.209.59,6.9214,122.079,27299
speedtest.lankacom.net , 103.1.176.6,6.9167,79.8333,21961
ookla.mobitel.lk , 202.129.235.210,6.9167,79.8333,12329
www.speedtest.fm , 119.252.116.167,6.8541,158.2624,2288
speedtest.ewirelessgy.com , 190.124.223.6,6.8,-58.1667,29887
speedtest.gtt.co.gy , 190.80.0.36,6.8,-58.1667,6086
speed1.digicelguyana.net , 181.177.217.6,6.8,-58.1667,8736
speedtest-ptn1.3bb.co.th , 110.164.3.228,6.7618,101.3233,29054
speedtestoj.mtnonline.com , 197.210.3.166,6.5873,3.3786,26140
ookla1.vodacom.com.ng , 217.117.4.100,6.5342,3.3818,17337
sp1.ngcomworld.com , 41.79.65.251,6.5244,3.3792,9730
speedtest.cobranet.ng , 80.89.176.190,6.4698,3.5852,19175
speedtest.isnigeria.com.ng , 41.73.156.132,6.45,3.3833,2180
speedtest1.ng.airtel.com , 105.112.64.68,6.45,3.3833,3132
speedtest1.ipnxnigeria.net , 41.184.56.234,6.45,3.3833,6618
speedtest.netcomafrica.com , 196.207.11.25,6.45,3.3833,8616
speedtest.gloworld.com , 129.205.105.5,6.45,3.3833,23557
speedtest2.ng.airtel.com , 105.112.48.68,6.45,3.3833,15278
speed.ngn.mainonecable.com , 41.75.81.254,6.45,3.3833,2617
lgsp1.9mobile.com.ng , 41.190.6.44,6.45,3.3833,6858
SpeedtestEB.ng.airtel.com , 105.112.4.219,6.45,3.3833,26142
speedtest1.spectranet.com.ng , 197.255.160.236,6.45,3.3833,4306
mtnspeedtest1.mtnonline.com , 41.220.79.2,6.45,3.3833,3939
speedtest.isn.ng , 197.255.255.5,6.45,3.3833,12942
speedtest1.kkontech.com , 41.223.65.1,6.45,3.3833,7698
speedtest.isoceltelecom.net , 41.222.192.7,6.3703,2.3912,12856
speedtest.be.bj , 160.119.144.11,6.3703,2.3912,30303
poweredby.tm.com.my , 219.93.37.222,6.35,99.8,29504
lccmtn-ooklahost.lonestarcell.com , 41.57.80.164,6.3133,-10.8014,11581
speedtest.pwrnetworks.com , 164.160.11.246,6.3133,-10.8014,10593
speedtest01.orange.com.lr , 41.191.107.70,6.3133,-10.8014,7748
speedtest.pancadewata.co.id , 202.180.48.54,6.2615,106.8106,26756
speedtestmed1.tigo.com.co , 200.13.249.251,6.2442,-75.5906,13536
speedtest.internexa.net , 179.1.1.30,6.2442,-75.5906,25336
tgcspeedtest.togocel.tg , 41.207.182.130,6.1167,1.2167,19304
sp1.togotelecom.tg , 41.207.177.134,6.1167,1.2167,7057
speedtest.lom.tg.canalbox.net , 156.38.64.34,6.1167,1.2167,17139
speedtest.cafe.tg , 80.248.64.36,6.1167,1.2167,28221
gscspeedtest1.dctechmicro.com , 120.72.19.8,6.1164,125.1716,15838
speedtest-gensan.skybroadband.com.ph , 182.18.209.65,6.1164,125.1716,27307
speedokrt1.celcom.net.my , 203.82.76.122,5.9714,116.0953,5532
speedtest2.ctsabah.com.my , 103.104.69.40,5.9714,116.0953,25383
speedtest.i-skill.com , 45.126.88.50,5.9714,116.0953,8934
speedtest.akierry.my , 165.22.97.161,5.9714,116.0953,29877
parbo.speedtest.sr , 200.2.162.34,5.8667,-55.1667,16278
SURVM-VM53-Internet-Speed-Test.digicelsr.net , 200.7.150.237,5.8667,-55.1667,4175
sp1.is.com.gh , 197.221.89.34,5.6037,-0.187,14494
speedtest.airteltigo.com.gh , 41.215.166.250,5.6037,-0.1869,11055
speedtest.vodafone.com.gh , 80.87.72.10,5.55,-0.2167,1160
speedtest1.mtn.com.gh , 196.201.61.131,5.55,-0.2167,3900
speedtest.bcnafrica.com , 196.11.90.12,5.55,-0.2167,6213
speedtest.unsyiah.ac.id , 202.4.186.17,5.5483,95.3238,16810
pngspeedtest.mykris.net , 122.0.31.38,5.4,100.2333,12544
speedtest.mtnbusiness.ci , 196.47.182.7,5.3333,-4.0333,15448
speedtest.abj.ci.canalbox.net , 102.67.192.34,5.3333,-4.0333,30328
speedtest.umt.edu.my , 103.255.170.25,5.3296,103.137,9593
st1.simpur.net.bn , 202.152.92.42,4.9656,114.8847,3471
guyane3.speedtest.orange.fr , 193.251.231.122,4.9372,-52.326,29547
186.2.244.14 , 186.2.244.14,4.9372,-52.326,7325
speedtest.progresif.com , 103.42.208.61,4.8902,114.9422,9376
speedtest1.mtn-ssd.com , 197.231.236.198,4.8594,31.5713,24844
speedtest.directv.com.co , 191.102.192.251,4.711,-74.0721,14393
speedtest-bog.ufinet.com.co , 190.61.62.22,4.711,-74.0721,25199
corebtj1.tri.co.id , 116.206.32.195,4.6951,96.7494,30346
speedtestbog1.tigo.com.co , 181.70.253.3,4.6243,-74.0636,15018
testdevelocidad.movistar.com.co , 152.204.128.194,4.5981,-74.0758,17577
etb-medidor.etb.net.co , 200.69.125.17,4.5981,-74.0758,11694
200.26.135.54 , 200.26.135.54,4.5981,-74.0758,3894
speedtest.azteca-comunicaciones.com , 186.179.96.84,4.5981,-74.0758,11352
speedtest.globalcrossing.com.co , 190.217.101.185,4.5981,-74.0758,11683
spt-bog1.edgeuno.com , 200.25.0.229,4.5981,-74.0758,29638
speedtest.avantel.com.co , 190.13.195.72,4.5981,-74.0758,20612
speedtest.cablemas.co , 170.78.40.34,4.5981,-74.0758,28804
cmms.peinfra.com , 175.139.242.58,4.5975,101.0901,29575
male.dhivehinet.net.mv , 27.114.138.6,4.1667,73.5,655
202.153.87.151 , 202.153.87.151,4.1667,73.5,2454
speedtest.rol.net.mv , 202.21.176.54,4.1667,73.5,1428
speedtest.telnet.mv , 203.104.28.86,4.1667,73.5,29567
dla-sp1.mtncameroon.net , 154.70.102.20,4.05,9.7,8905
speedtest1.orange.cm , 102.244.128.19,4.05,9.7,17209
speedtest1.plazared.net , 170.254.3.114,3.75,-76.1667,6995
medan.speedtest.telkom.net.id , 118.98.83.2,3.5833,98.6667,7583
speedtest.trinity.net.id , 103.143.194.18,3.5833,98.6667,30124
speedtest.nusa.net.id , 202.162.193.4,3.5833,98.6667,15372
myspeed.tnc.co.id , 103.15.240.33,3.5833,98.6667,30524
speedtest.medan.telkomsel.com , 114.122.0.65,3.5833,98.6667,28796
speedtest2.emcali.net.co , 200.29.104.39,3.4206,-76.5222,3161
ns1.ert.com.co , 190.6.160.34,3.4206,-76.5222,9063
speedtest.ytlcomms.my , 183.78.2.98,3.1357,101.688,1701
speedtest.u.com.my , 123.136.101.149,3.1357,101.688,11557
speed.innet.com.my , 45.117.239.102,3.1357,101.688,20140
speedtest-ookla1.tm.net.my , 210.187.84.114,3.1357,101.688,10327
speedtest.ytlbroadband.my , 183.78.2.99,3.1357,101.688,8700
speed.macrolynx.com , 120.138.81.253,3.1357,101.688,11850
speedtest-my.vqbn.com , 103.13.74.170,3.1357,101.688,9454
infinity.orient-telecoms.com , 111.221.54.70,3.1357,101.688,29059
speedosht1.celcom.net.my , 203.82.75.40,3.1357,101.688,4956
kl-speedtest.ebb.my , 113.23.232.22,3.1357,101.688,27261
speedtest.mykris.net , 122.0.17.158,3.1357,101.688,12119
sp1.shinjiru.com.my , 111.90.159.8,3.1357,101.688,30592
st.digi.com.my , 115.164.8.212,3.0833,101.5333,28974
